req_id,instrument_code,legal_ref,text_en,text_de,has_de,topic_tags,primary_evidence_types,supporting_evidence_types,keywords_en,keywords_de,source_sha256_en,source_sha256_de
EU_2025_302|1|5|-|001,EU_2025_302,Art. 1(5),5.   Financial entities shall follow the data glossary and instructions set out in Annex II when completing the template laid down in Annex I.,(5)   Beim Ausfüllen der Vorlage in Anhang I beachten die Finanzunternehmen das Datenglossar und die Anleitung in Anhang II.,True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|1|7|-|001,EU_2025_302,Art. 1(7),"(
7
)
, and may, where they already have that information, complete those data fields the completion of which is not required for an initial notification but is required for an intermediate or final report;
(b)
financial entities that submit an intermediate report shall complete the data fields of the template which correspond to the information to be provided in accordance with Article 3 of Delegated Regulation (EU) 2025/301 and may, where they already have the relevant information, complete data fields the completion of which is not required for the intermediate report, but is required for the final report.
(c)
financial entities that submit a final report shall complete the data fields of the template which correspond to the information to be provided in accordance with Article 4 of Delegated Regulation (EU) 2025/301.","(
7
)
 geforderten Informationen entsprechen, und können, wenn sie bereits über diese Informationen verfügen, diejenigen Datenfelder ausfüllen, die nicht für eine Erstmeldung, sondern für eine Zwischen- oder Abschlussmeldung ausgefüllt werden müssen.
b)
Finanzunternehmen, die eine Zwischenmeldung übermitteln, füllen diejenigen Datenfelder der Vorlage aus, die den nach Artikel 3 der Delegierten Verordnung (EU) 2025/301 geforderten Informationen entsprechen, und können, wenn sie bereits über diese Informationen verfügen, diejenigen Datenfelder ausfüllen, die nicht für eine Zwischenmeldung, sondern für eine Abschlussmeldung ausgefüllt werden müssen.
c)
Finanzunternehmen, die eine Abschlussmeldung übermitteln, füllen diejenigen Datenfelder der Vorlage aus, die den nach Artikel 4 der Delegierten Verordnung (EU) 2025/301 geforderten Informationen entsprechen.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|4|1|-|001,EU_2025_302,Art. 4(1),1.   Financial entities shall use secure electronic channels as made available by their competent authority to submit the initial notification and the intermediate and final reports.,"(1)   Finanzunternehmen nutzen sichere elektronische Kanäle, die von ihrer zuständigen Behörde für die Übermittlung der Erst-, Zwischen- und Abschlussmeldung bereitgestellt werden.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|4|2|-|001,EU_2025_302,Art. 4(2),"2.   Financial entities that are unable to use the secure electronic channels as made available by their competent authority shall inform their competent authority about a major ICT-related incident through other secure means in agreement with the competent authority. If required by the competent authority, financial entities shall resubmit the initial notification, or intermediate or final report, through the secure electronic channel as made available by their competent authority once they are able to do so.","(2)   Finanzunternehmen, die nicht in der Lage sind, die von ihrer zuständigen Behörde bereitgestellten sicheren elektronischen Kanäle zu nutzen, unterrichten ihre zuständige Behörde im Einvernehmen mit der zuständigen Behörde auf andere sichere Weise über einen schwerwiegenden IKT-bezogenen Vorfall. Auf Verlangen der zuständigen Behörde übermitteln Finanzunternehmen die Erst-, Zwischen- oder Abschlussmeldung erneut über den von ihrer zuständigen Behörde bereitgestellten sicheren elektronischen Kanal, sobald sie dazu in der Lage sind.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|6|1|-|001,EU_2025_302,Art. 6(1),1.   Financial entities that have outsourced the obligation to report major ICT-related incidents in accordance with Article 19(5) of Regulation (EU) 2022/2554 shall inform their competent authority of that outsourcing arrangement as soon as the outsourcing arrangement has been concluded and at the latest prior to the first notification or reporting.,"(1)   Finanzunternehmen, die die Verpflichtung zur Meldung schwerwiegender IKT-bezogener Vorfälle gemäß Artikel 19 Absatz 5 der Verordnung (EU) 2022/2554 ausgelagert haben, unterrichten ihre zuständige Behörde über die Vereinbarung zur Auslagerung, sobald diese abgeschlossen wurde, spätestens jedoch vor der ersten Meldung.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|6|2|-|001,EU_2025_302,Art. 6(2),"2.   Financial entities shall provide the competent authority with the name, contact details, and identification code of the third-party that will submit the major ICT-related incident notifications or reports for them.","(2)   Finanzunternehmen teilen der zuständigen Behörde den Namen, die Kontaktdaten und den Identifikationscode des Dritten mit, der die Meldungen schwerwiegender IKT-bezogener Vorfälle für sie übermitteln wird.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|6|3|-|001,EU_2025_302,Art. 6(3),3.   Financial entities shall inform their competent authority as soon as they no longer outsource their reporting obligations as referred to in Article 19(5) of Regulation (EU) 2022/2554.,"(3)   Finanzunternehmen unterrichten ihre zuständige Behörde, sobald sie ihre Meldepflichten gemäß Artikel 19 Absatz 5 der Verordnung (EU) 2022/2554 nicht mehr auslagern.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|7|1|-|001,EU_2025_302,Art. 7(1),"1.   A third-party service provider to whom reporting obligations have been outsourced as referred to in Article 19(5) of Regulation (EU) 2022/2554 may use the template set out in Annex I to this Regulation to provide aggregated information about a major ICT-related incident impacting multiple financial entities in one single notification or report, and submit that notification or report to the competent authority on behalf of all impacted financial entities, provided that all of the following conditions are met:
(a)
the major ICT-related incident to be reported originates from or is being caused by a third-party ICT service provider;
(b)
that third-party service provider provides the relevant ICT service to more than one financial entity, or to a group;
(c)
the ICT-related incident is classified as major by each financial entity covered in the aggregated notification or report;
(d)
the major ICT-related incident affects financial entities within a single Member State and the aggregated report relates to financial entities which are supervised by the same competent authority;
(e)
competent authorities have explicitly permitted this type of financial entities to aggregate their reporting.","(1)   Ein Drittdienstleister, an den Meldepflichten gemäß Artikel 19 Absatz 5 der Verordnung (EU) 2022/2554 ausgelagert wurden, kann die Vorlage in Anhang I dieser Verordnung verwenden, um aggregierte Informationen über einen schwerwiegenden IKT-bezogenen Vorfall, der sich auf mehrere Finanzunternehmen auswirkt, in einer einzigen Meldung bereitzustellen und diese Meldung im Namen aller betroffenen Finanzunternehmen der zuständigen Behörde zu übermitteln, sofern alle folgenden Voraussetzungen erfüllt sind:
a)
Der zu meldende schwerwiegende IKT-bezogene Vorfall hat bei einem IKT- Drittdienstleister seinen Ursprung oder wird von diesem verursacht.
b)
Dieser Drittdienstleister erbringt die betreffende IKT-Dienstleistung für mehr als ein Finanzunternehmen oder für eine Gruppe.
c)
Der IKT-bezogene Vorfall wird von jedem in der aggregierten Meldung erfassten Finanzunternehmen als schwerwiegend eingestuft.
d)
Der schwerwiegende IKT-bezogene Vorfall betrifft Finanzunternehmen im selben Mitgliedstaat und die aggregierte Meldung bezieht sich auf Finanzunternehmen, die von derselben zuständigen Behörde beaufsichtigt werden.
e)
Die zuständigen Behörden haben dieser Art von Finanzunternehmen ausdrücklich gestattet, aggregierte Meldungen zu übermitteln.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|7|2|-|001,EU_2025_302,Art. 7(2),2.   Paragraph 1 shall not apply to credit institutions that are considered to be of significant relevance as referred to in Article 2 point (16) of Regulation (EU) No 468/2014 of the European Central Bank,"(2)   Absatz 1 gilt nicht für Kreditinstitute, die gemäß Artikel 2 Nummer 16 der Verordnung (EU) Nr. 468/2014 der Europäischen Zentralbank",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|7|3|-|001,EU_2025_302,Art. 7(3),"3.   Where competent authorities require information on the individual impact of the major ICT-related incident on a single financial entity, upon request of the competent authority, the financial entity shall submit an individual notification or a report on the major ICT-related incident.","(3)   Verlangen die zuständigen Behörden Informationen über die individuellen Auswirkungen des schwerwiegenden IKT-bezogenen Vorfalls auf ein einzelnes Finanzunternehmen, so übermittelt das Finanzunternehmen auf Ersuchen der zuständigen Behörde eine Einzelmeldung über den schwerwiegenden IKT-bezogenen Vorfall.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|7|8|-|001,EU_2025_302,Art. 7(8),"(
8
)
, operators of trading venues, and central counterparties, which shall only use the template in Annex I to submit major ICT-related incident notifications or reports individually to their competent authority.","(
8
)
 als von erheblicher Bedeutung angesehen werden, Betreiber von Handelsplätzen und zentrale Gegenparteien, die nur die Vorlage in Anhang I verwenden, um Meldungen schwerwiegender IKT-bezogener Vorfälle einzeln an ihre zuständige Behörde zu übermitteln.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,classification|incident|reporting,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|8|1|-|001,EU_2025_302,Art. 8(1),1.   Financial entities that notify significant cyber threats to competent authorities in accordance with Article 19(2) of Regulation (EU) 2022/2554 shall use the template laid down in Annex III to this Regulation and follow the data glossary and instructions set out Annex IV to this Regulation.,"(1)   Finanzunternehmen, die den zuständigen Behörden gemäß Artikel 19 Absatz 2 der Verordnung (EU) 2022/2554 erhebliche Cyberbedrohungen melden, verwenden die Vorlage in Anhang III dieser Verordnung und befolgen das Datenglossar und die Anleitung in Anhang IV dieser Verordnung.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
EU_2025_302|8|2|-|001,EU_2025_302,Art. 8(2),2.   Financial entities shall ensure that the information contained in the notification of significant cyber threats is complete and accurate.,"(2)   Finanzunternehmen stellen sicher, dass die in der Meldung erheblicher Cyberbedrohungen enthaltenen Informationen vollständig und korrekt sind.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,MONITORING_REVIEW|POSTMORTEM,,,8dfcd0ac11fc5d7a642cbcd43a17ba7ea7f5877f9514d07453d57da01dd46f97,6b65ad80a1789edadd82c6d8218bc77019a071799dfd495b240f17aa0a3722c9
